,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
723 ,Duncan Watmore ,Forward,23 ,,,7 ,,,2 ,2 ,4 ,3 ,,,,,,,,,,1 ,156 ,7 ,1 ,23 ,,,,0 ,0 ,5 ,9 ,3 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,14 ,8 ,1 ,2 ,,,,,,,,
724 ,Ryan Watson ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
725 ,James Weir ,Midfielder,1 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
726 ,Danny Welbeck ,Forward,11 ,,,11 ,,,4 ,2 ,6 ,6 ,,,,,,,,,,2 ,148 ,13 ,1 ,2 ,,,,1 ,0 ,6 ,0 ,4 ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,20 ,11 ,1 ,3 ,,,,,,,,
727 ,Sam Westley ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
728 ,Ashley Westwood ,Midfielder,32 ,,,62 ,1 ,,11 ,58 ,23 ,7 ,,207 ,87 ,122 ,8 ,6 ,20 ,,0 ,2 ,1512 ,47 ,4 ,94 ,0 ,1 ,115 ,6 ,0 ,30 ,0 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,38 ,9 ,0 ,1 ,,,,,,,,
729 ,Glenn Whelan ,Midfielder,37 ,,,71 ,1 ,,5 ,73 ,99 ,47 ,,286 ,139 ,127 ,10 ,40 ,31 ,,0 ,1 ,2070 ,56 ,1 ,25 ,0 ,2 ,105 ,6 ,0 ,25 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11 ,3 ,0 ,0 ,,,,,,,,
730 ,Steven Whittaker ,Defender,8 ,0 ,16 ,12 ,1 ,0 ,2 ,7 ,23 ,12 ,0 ,28 ,23 ,36 ,5 ,3 ,7 ,0 ,0 ,0 ,304 ,38 ,0 ,15 ,0 ,0 ,13 ,1 ,1 ,7 ,0 ,1 ,0 ,1 ,0 ,0 ,,,,,,,,,,,,,,,
731 ,Connor Wickham ,Forward,21 ,,,13 ,,,6 ,4 ,20 ,15 ,,,,,,,,,,3 ,387 ,18 ,1 ,11 ,,,,1 ,0 ,32 ,2 ,5 ,0 ,2 ,3 ,2 ,0 ,1 ,0 ,34 ,9 ,0 ,4 ,,,,,,,,
732 ,Rhoys Wiggins ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
733 ,Georginio Wijnaldum ,Midfielder,38 ,,,38 ,1 ,,13 ,27 ,16 ,10 ,,228 ,164 ,177 ,50 ,25 ,43 ,,0 ,5 ,1252 ,33 ,5 ,34 ,0 ,3 ,38 ,1 ,0 ,16 ,5 ,11 ,4 ,7 ,0 ,0 ,0 ,1 ,0 ,54 ,29 ,1 ,7 ,,,,,,,,
734 ,Ro-Shaun Williams ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
735 ,Mike Williamson ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
736 ,Willian ,Forward,35 ,,,42 ,,,19 ,20 ,5 ,1 ,,,,,,,,,,6 ,1500 ,43 ,9 ,233 ,,,,5 ,0 ,27 ,3 ,5 ,0 ,4 ,1 ,0 ,0 ,0 ,2 ,60 ,20 ,0 ,2 ,,,,,,,,
737 ,Chris Willock ,Forward,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
738 ,Jack Wilshere ,Midfielder,3 ,,,3 ,1 ,,0 ,2 ,3 ,1 ,,12 ,15 ,10 ,6 ,2 ,2 ,,0 ,0 ,83 ,28 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,,,,,,,,
739 ,Callum Wilson ,Forward,13 ,,,5 ,,,6 ,1 ,1 ,1 ,,,,,,,,,,0 ,131 ,10 ,2 ,5 ,,,,0 ,0 ,12 ,4 ,5 ,0 ,5 ,0 ,1 ,0 ,1 ,0 ,17 ,8 ,0 ,0 ,,,,,,,,
740 ,Kevin Wimmer ,Defender,10 ,4 ,6 ,5 ,1 ,0 ,0 ,20 ,49 ,23 ,1 ,43 ,17 ,25 ,0 ,9 ,8 ,0 ,0 ,0 ,541 ,54 ,0 ,0 ,0 ,0 ,46 ,2 ,0 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
741 ,Harry Winks ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
742 ,Andre Wisdom ,Defender,10 ,1 ,15 ,19 ,1 ,0 ,1 ,8 ,23 ,12 ,0 ,53 ,40 ,27 ,8 ,10 ,10 ,0 ,0 ,0 ,307 ,31 ,1 ,25 ,0 ,0 ,13 ,1 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
743 ,Philipp Wollscheid ,Defender,31 ,10 ,43 ,74 ,1 ,1 ,1 ,75 ,164 ,83 ,0 ,136 ,172 ,90 ,11 ,71 ,42 ,0 ,1 ,0 ,1220 ,39 ,0 ,0 ,0 ,0 ,89 ,2 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
744 ,Freddie Woodman ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
745 ,Richard Wright ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
746 ,Claudio Yacob ,Midfielder,34 ,,,108 ,1 ,,5 ,118 ,66 ,34 ,,202 ,201 ,188 ,9 ,47 ,39 ,,1 ,1 ,1092 ,32 ,1 ,8 ,0 ,0 ,63 ,8 ,0 ,62 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,,,,,,,,
747 ,DeAndre Yedlin ,Defender,23 ,6 ,26 ,39 ,1 ,0 ,0 ,25 ,89 ,31 ,1 ,81 ,97 ,84 ,22 ,24 ,30 ,0 ,0 ,1 ,519 ,23 ,2 ,41 ,0 ,0 ,21 ,2 ,0 ,21 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
748 ,Maya Yoshida ,Defender,20 ,4 ,18 ,13 ,1 ,2 ,0 ,33 ,67 ,24 ,0 ,69 ,40 ,29 ,0 ,22 ,10 ,0 ,3 ,0 ,485 ,24 ,0 ,7 ,0 ,0 ,42 ,0 ,0 ,7 ,0 ,1 ,0 ,1 ,0 ,0 ,,,,,,,,,,,,,,,
749 ,Ashley Young ,Defender,18 ,2 ,18 ,20 ,1 ,0 ,3 ,26 ,18 ,1 ,0 ,72 ,64 ,60 ,12 ,12 ,6 ,0 ,0 ,2 ,566 ,31 ,2 ,77 ,0 ,1 ,36 ,5 ,0 ,15 ,2 ,1 ,0 ,1 ,0 ,0 ,,,,,,,,,,,,,,,
750 ,Pablo Zabaleta ,Defender,13 ,3 ,16 ,43 ,1 ,0 ,2 ,25 ,35 ,16 ,0 ,47 ,73 ,59 ,3 ,18 ,14 ,0 ,0 ,1 ,575 ,44 ,1 ,19 ,0 ,0 ,13 ,3 ,0 ,15 ,2 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
751 ,Wilfried Zaha ,Forward,34 ,,,46 ,,,9 ,26 ,7 ,2 ,,,,,,,,,,1 ,554 ,16 ,6 ,118 ,,,,5 ,0 ,40 ,8 ,2 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,32 ,9 ,0 ,3 ,,,,,,,,
752 ,Mauro Zárate ,Forward,15 ,,,25 ,,,7 ,7 ,8 ,0 ,,,,,,,,,,0 ,263 ,18 ,1 ,61 ,,,,1 ,0 ,12 ,0 ,3 ,0 ,3 ,0 ,2 ,0 ,0 ,1 ,29 ,11 ,0 ,1 ,,,,,,,,
753 ,Gedion Zelalem ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
754 ,Kurt Zouma ,Defender,23 ,8 ,26 ,30 ,1 ,0 ,3 ,36 ,123 ,52 ,0 ,68 ,107 ,49 ,4 ,67 ,28 ,0 ,0 ,1 ,736 ,32 ,1 ,4 ,0 ,0 ,37 ,0 ,0 ,9 ,2 ,1 ,1 ,0 ,0 ,1 ,,,,,,,,,,,,,,,
755 ,Stéphane Zubar ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
756 ,Bruno Zuculini ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
