,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
315 ,Conor Gallagher ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
316 ,Luke Garbutt ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
317 ,Eric García ,Defender,13 ,3 ,7 ,6 ,0 ,0 ,0 ,18 ,31 ,14 ,0 ,38 ,25 ,34 ,6 ,11 ,20 ,0 ,0 ,0 ,728 ,56 ,0 ,1 ,1 ,0 ,26 ,1 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
318 ,James Garner ,Midfielder,1 ,,,0 ,0 ,,0 ,0 ,1 ,0 ,,1 ,1 ,1 ,0 ,0 ,0 ,,0 ,0 ,14 ,14 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
319 ,Dwight Gayle ,Forward,20 ,,,12 ,,,5 ,2 ,9 ,8 ,,,,,,,,,,2 ,145 ,7 ,2 ,3 ,,,,2 ,0 ,6 ,2 ,4 ,0 ,3 ,1 ,1 ,0 ,0 ,0 ,23 ,10 ,0 ,5 ,,,,,,,,
320 ,Paulo Gazzaniga ,Goalkeeper,18 ,2 ,26 ,,,,,,,,,,,,,,,0 ,1 ,0 ,456 ,25 ,,,,,76 ,1 ,0 ,1 ,,0 ,,,,,,,,,,,,59 ,1 ,3 ,7 ,7 ,9 ,63 ,142 
321 ,Jean-Philippe Gbamin ,Midfielder,2 ,,,4 ,1 ,,0 ,1 ,4 ,3 ,,8 ,11 ,10 ,2 ,3 ,2 ,,0 ,0 ,70 ,35 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
322 ,Gedson Fernandes ,Midfielder,7 ,,,2 ,0 ,,1 ,1 ,0 ,0 ,,7 ,6 ,9 ,2 ,0 ,1 ,,0 ,0 ,39 ,6 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,,,,,,,,
323 ,Brooklyn Genesini ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
324 ,Anthony Georgiou ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
325 ,Rachid Ghezzal ,Midfielder,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
326 ,Morgan Gibbs-White ,Midfielder,7 ,,,0 ,0 ,,0 ,2 ,0 ,0 ,,6 ,6 ,6 ,1 ,4 ,2 ,,0 ,0 ,79 ,11 ,0 ,2 ,0 ,1 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,,,,,,,,
327 ,Ben Gibson ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
328 ,Ryan Giles ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
329 ,Charlie Gilmour ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
330 ,Olivier Giroud ,Forward,18 ,,,8 ,,,4 ,2 ,13 ,12 ,,,,,,,,,,0 ,299 ,17 ,1 ,2 ,,,,1 ,0 ,17 ,9 ,8 ,1 ,2 ,5 ,1 ,0 ,0 ,0 ,39 ,19 ,0 ,6 ,,,,,,,,
331 ,Paul Gladon ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
332 ,Paul Glatzel ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
333 ,Ben Godfrey ,Defender,30 ,,,22 ,1 ,,0 ,25 ,148 ,76 ,,162 ,105 ,70 ,8 ,66 ,42 ,,0 ,0 ,1660 ,55 ,0 ,3 ,0 ,1 ,95 ,3 ,1 ,15 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,15 ,6 ,0 ,1 ,,,,,,,,
334 ,Claudio Gomes ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
335 ,Joseph Gomez ,Defender,28 ,12 ,16 ,23 ,1 ,0 ,1 ,38 ,59 ,25 ,0 ,151 ,112 ,87 ,8 ,70 ,49 ,0 ,0 ,0 ,1988 ,71 ,0 ,9 ,0 ,1 ,104 ,7 ,0 ,21 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
336 ,Gonçalo Cardoso ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
337 ,Mace Goodridge ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
338 ,John-Kymani Gordon ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
339 ,Dan Gosling ,Midfielder,24 ,,,26 ,0 ,,4 ,20 ,22 ,8 ,,82 ,69 ,100 ,4 ,21 ,28 ,,0 ,1 ,520 ,22 ,2 ,3 ,1 ,1 ,17 ,3 ,0 ,21 ,2 ,3 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,13 ,6 ,0 ,2 ,,,,,,,,
340 ,Kamil Grabara ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
341 ,Lee Grant ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
342 ,Demarai Gray ,Midfielder,21 ,,,12 ,1 ,,7 ,5 ,3 ,1 ,,35 ,34 ,50 ,10 ,2 ,8 ,,0 ,3 ,291 ,14 ,4 ,31 ,0 ,1 ,10 ,1 ,0 ,2 ,3 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,23 ,8 ,0 ,1 ,,,,,,,,
343 ,Jack Grealish ,Midfielder,36 ,,,29 ,1 ,,18 ,22 ,10 ,4 ,,188 ,289 ,182 ,73 ,22 ,27 ,,1 ,6 ,1371 ,38 ,8 ,141 ,0 ,2 ,81 ,8 ,0 ,34 ,4 ,8 ,0 ,5 ,3 ,2 ,0 ,0 ,0 ,73 ,23 ,0 ,5 ,,,,,,,,
344 ,Andre Green ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
345 ,Mason Greenwood ,Forward,31 ,,,17 ,,,7 ,6 ,5 ,2 ,,,,,,,,,,1 ,495 ,16 ,1 ,10 ,,,,0 ,0 ,12 ,3 ,10 ,0 ,2 ,8 ,1 ,0 ,0 ,0 ,39 ,20 ,1 ,2 ,,,,,,,,
346 ,Daniel Grimshaw ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
347 ,Pascal Groß ,Midfielder,29 ,,,36 ,0 ,,9 ,9 ,7 ,2 ,,83 ,73 ,104 ,6 ,18 ,29 ,,0 ,4 ,899 ,31 ,10 ,146 ,0 ,5 ,42 ,4 ,0 ,23 ,8 ,2 ,0 ,2 ,0 ,1 ,0 ,0 ,1 ,29 ,9 ,0 ,0 ,,,,,,,,
348 ,Marko Grujic ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
349 ,Vicente Guaita ,Goalkeeper,35 ,10 ,42 ,,,,,,,,,,,,,,,1 ,2 ,0 ,884 ,25 ,,,,,220 ,1 ,0 ,0 ,,0 ,,,,,,,,,,,,110 ,0 ,22 ,18 ,10 ,10 ,173 ,274 
350 ,Jóhann Gudmundsson ,Midfielder,12 ,,,4 ,1 ,,2 ,7 ,6 ,5 ,,31 ,20 ,36 ,5 ,7 ,14 ,,0 ,1 ,160 ,13 ,1 ,35 ,0 ,0 ,8 ,0 ,0 ,9 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,10 ,2 ,0 ,1 ,,,,,,,,
351 ,Matteo Guendouzi ,Midfielder,24 ,,,31 ,1 ,,5 ,29 ,34 ,16 ,,117 ,116 ,102 ,24 ,13 ,16 ,,0 ,1 ,1152 ,48 ,1 ,6 ,0 ,7 ,70 ,6 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,11 ,5 ,0 ,1 ,,,,,,,,
352 ,Idrissa Gueye ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
353 ,Frédéric Guilbert ,Defender,25 ,2 ,36 ,74 ,1 ,0 ,2 ,49 ,62 ,26 ,0 ,104 ,164 ,172 ,23 ,48 ,68 ,0 ,0 ,2 ,749 ,30 ,1 ,91 ,0 ,0 ,40 ,7 ,0 ,36 ,2 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
354 ,Ilkay Gündogan ,Midfielder,31 ,,,27 ,1 ,,14 ,31 ,13 ,6 ,,137 ,70 ,80 ,18 ,11 ,15 ,,0 ,1 ,1953 ,63 ,3 ,30 ,0 ,7 ,106 ,7 ,0 ,16 ,2 ,2 ,0 ,2 ,0 ,1 ,0 ,1 ,0 ,33 ,8 ,0 ,5 ,,,,,,,,
355 ,Angus Gunn ,Goalkeeper,10 ,2 ,25 ,,,,,,,,,,,,,,,0 ,0 ,0 ,231 ,23 ,,,,,43 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,30 ,0 ,2 ,3 ,2 ,6 ,27 ,77 
356 ,Peter Gwargis ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
357 ,Viktor Gyökeres ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
358 ,Sead Haksabanovic ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
359 ,Sébastien Haller ,Forward,32 ,,,22 ,,,10 ,8 ,26 ,22 ,,,,,,,,,,1 ,767 ,24 ,2 ,8 ,,,,1 ,0 ,46 ,18 ,7 ,0 ,5 ,2 ,0 ,0 ,0 ,0 ,56 ,27 ,0 ,6 ,,,,,,,,
360 ,Ethan Hamilton ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
361 ,Grant Hanley ,Defender,15 ,2 ,25 ,24 ,1 ,0 ,1 ,31 ,76 ,44 ,0 ,56 ,89 ,38 ,2 ,44 ,18 ,1 ,0 ,0 ,658 ,44 ,0 ,0 ,0 ,0 ,32 ,4 ,0 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
362 ,Joseph Hardy ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
363 ,Nathan Harker ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
364 ,Joe Hart ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
365 ,Taylor Harwood-Bellis ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
366 ,Kortney Hause ,Defender,18 ,,,21 ,0 ,,2 ,20 ,94 ,51 ,,109 ,138 ,77 ,9 ,100 ,35 ,,1 ,0 ,799 ,44 ,1 ,0 ,0 ,1 ,62 ,3 ,0 ,24 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,20 ,3 ,0 ,3 ,,,,,,,,
367 ,Kaine Hayden ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
368 ,Tom Heaton ,Goalkeeper,20 ,4 ,35 ,,,,,,,,,,,,,,,1 ,0 ,0 ,527 ,26 ,,,,,118 ,0 ,0 ,1 ,,0 ,,,,,,,,,,,,68 ,0 ,6 ,10 ,7 ,7 ,99 ,195 
369 ,Michael Hector ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
370 ,Philip Heise ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
371 ,Hélder Costa ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
372 ,Tomer Hemed ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
373 ,Stephen Henderson ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
374 ,Jeff Hendrick ,Midfielder,24 ,,,18 ,1 ,,8 ,20 ,15 ,7 ,,107 ,81 ,108 ,22 ,26 ,17 ,,0 ,2 ,545 ,23 ,2 ,30 ,0 ,1 ,18 ,8 ,0 ,17 ,4 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,22 ,6 ,0 ,2 ,,,,,,,,
375 ,Ben Heneghan ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
376 ,Wayne Hennessey ,Goalkeeper,3 ,0 ,8 ,,,,,,,,,,,,,,,0 ,0 ,0 ,97 ,32 ,,,,,35 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,16 ,0 ,2 ,0 ,1 ,1 ,7 ,39 
377 ,Dion Henry ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
378 ,Rushian Marcus Amari Hepburn-Murphy ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
379 ,Onel Hernández ,Midfielder,26 ,,,27 ,1 ,,12 ,19 ,9 ,2 ,,75 ,93 ,132 ,42 ,6 ,29 ,,0 ,2 ,311 ,12 ,0 ,26 ,0 ,0 ,2 ,0 ,0 ,14 ,8 ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,29 ,8 ,0 ,2 ,,,,,,,,
380 ,Ander Herrera ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
381 ,Jake Hesketh ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
382 ,Heurelho Gomes ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
383 ,Mateusz Hewelt ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
384 ,Gonzalo Higuaín ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
385 ,Thomas Hill ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
386 ,Kaylen Hinds ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
387 ,George Hirst ,Forward,2 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,5 ,3 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,1 ,0 ,0 ,,,,,,,,
388 ,Wesley Hoedt ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
389 ,Ki-Jana Hoever ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
390 ,Scott Hogan ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
391 ,Rob Holding ,Defender,8 ,1 ,9 ,4 ,1 ,0 ,0 ,5 ,43 ,26 ,0 ,22 ,25 ,24 ,2 ,16 ,14 ,0 ,0 ,0 ,351 ,44 ,0 ,0 ,0 ,0 ,20 ,1 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
392 ,José Holebas ,Defender,14 ,1 ,28 ,26 ,1 ,0 ,1 ,3 ,29 ,19 ,0 ,44 ,74 ,72 ,7 ,36 ,21 ,0 ,0 ,0 ,414 ,30 ,0 ,71 ,0 ,0 ,14 ,5 ,0 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
393 ,Mason Holgate ,Defender,27 ,5 ,34 ,44 ,1 ,0 ,1 ,34 ,94 ,39 ,1 ,126 ,120 ,70 ,10 ,44 ,36 ,0 ,0 ,3 ,1058 ,39 ,3 ,2 ,1 ,2 ,113 ,5 ,0 ,17 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
394 ,Nathan Holland ,Midfielder,2 ,,,3 ,0 ,,0 ,0 ,0 ,0 ,,1 ,7 ,2 ,3 ,0 ,1 ,,0 ,0 ,11 ,6 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,,,,,,,,
395 ,Ricky Holmes ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
