,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
318 ,Tareiq Holmes-Dennis ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
319 ,Fraser Hornby ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
320 ,Mark Hudson ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
321 ,Callum Hudson-Odoi ,Forward,2 ,,,0 ,,,1 ,0 ,0 ,0 ,,,,,,,,,,0 ,16 ,8 ,0 ,2 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,1 ,1 ,0 ,,,,,,,,
322 ,Sam Hughes ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
323 ,Jordan Hugill ,Forward,3 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,9 ,3 ,0 ,0 ,,,,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
324 ,Uwe Hünemeier ,Defender,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,3 ,0 ,0 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,4 ,4 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
325 ,Des Hutchinson ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
326 ,Robert Huth ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
327 ,Emerson Hyndman ,Midfielder,1 ,,,0 ,0 ,,0 ,1 ,0 ,0 ,,2 ,0 ,1 ,0 ,0 ,0 ,,0 ,0 ,24 ,24 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
328 ,Pierre-Emile Højbjerg ,Midfielder,23 ,,,45 ,1 ,,5 ,37 ,24 ,15 ,,180 ,123 ,137 ,21 ,28 ,28 ,,1 ,0 ,1108 ,48 ,0 ,12 ,0 ,5 ,51 ,6 ,0 ,32 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,16 ,6 ,0 ,1 ,,,,,,,,
329 ,Jordon Ibe ,Midfielder,32 ,,,14 ,1 ,,21 ,10 ,9 ,4 ,,101 ,95 ,141 ,37 ,4 ,15 ,,0 ,6 ,695 ,22 ,6 ,109 ,0 ,5 ,21 ,1 ,0 ,10 ,2 ,2 ,0 ,2 ,0 ,2 ,0 ,0 ,0 ,54 ,17 ,0 ,1 ,,,,,,,,
330 ,Vicente Iborra ,Midfielder,19 ,,,23 ,1 ,,1 ,19 ,49 ,30 ,,127 ,84 ,89 ,11 ,33 ,34 ,,0 ,0 ,857 ,45 ,0 ,1 ,0 ,2 ,45 ,0 ,0 ,19 ,2 ,3 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,14 ,4 ,0 ,0 ,,,,,,,,
331 ,Zlatan Ibrahimovic ,Forward,5 ,,,2 ,,,2 ,0 ,1 ,0 ,,,,,,,,,,0 ,76 ,15 ,0 ,2 ,,,,0 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,1 ,0 ,0 ,,,,,,,,
332 ,Kelechi Iheanacho ,Forward,21 ,,,9 ,,,9 ,3 ,4 ,3 ,,,,,,,,,,3 ,246 ,12 ,4 ,5 ,,,,2 ,0 ,17 ,4 ,3 ,1 ,0 ,2 ,2 ,0 ,0 ,0 ,29 ,11 ,0 ,5 ,,,,,,,,
333 ,Dejan Iliev ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
334 ,Giannelli Imbula ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
335 ,Rohan Ince ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
336 ,Danny Ings ,Forward,8 ,,,5 ,,,1 ,2 ,1 ,1 ,,,,,,,,,,0 ,76 ,10 ,0 ,3 ,,,,0 ,0 ,6 ,3 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,8 ,5 ,1 ,1 ,,,,,,,,
337 ,Ryan Inniss ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
338 ,Stephen Ireland ,Midfielder,4 ,,,3 ,0 ,,0 ,1 ,1 ,0 ,,2 ,5 ,8 ,1 ,0 ,2 ,,0 ,0 ,66 ,17 ,0 ,0 ,0 ,1 ,2 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,,,,,,,,
339 ,Isaac Success ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
340 ,Alex Iwobi ,Forward,26 ,,,19 ,,,11 ,7 ,8 ,4 ,,,,,,,,,,5 ,1137 ,44 ,6 ,20 ,,,,1 ,0 ,11 ,1 ,3 ,0 ,2 ,1 ,1 ,0 ,0 ,0 ,45 ,23 ,1 ,2 ,,,,,,,,
341 ,José Izquierdo ,Forward,32 ,,,23 ,,,14 ,16 ,25 ,9 ,,,,,,,,,,3 ,523 ,16 ,4 ,23 ,,,,2 ,0 ,20 ,14 ,5 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,52 ,16 ,0 ,3 ,,,,,,,,
342 ,Jaroslaw Jach ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
343 ,Brad Jackson ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
344 ,Phil Jagielka ,Defender,25 ,6 ,39 ,33 ,1 ,0 ,2 ,39 ,177 ,89 ,2 ,123 ,114 ,67 ,1 ,67 ,42 ,0 ,0 ,0 ,966 ,39 ,0 ,4 ,0 ,0 ,110 ,2 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
345 ,Eldin Jakupovic ,Goalkeeper,2 ,0 ,6 ,,,,,,,,,,,,,,,0 ,0 ,0 ,43 ,22 ,,,,,17 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,8 ,0 ,1 ,0 ,2 ,3 ,12 ,14 
346 ,Matty James ,Midfielder,13 ,,,19 ,1 ,,5 ,17 ,24 ,9 ,,56 ,52 ,53 ,8 ,20 ,15 ,,0 ,0 ,446 ,34 ,0 ,2 ,0 ,1 ,16 ,2 ,0 ,21 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,11 ,2 ,0 ,1 ,,,,,,,,
347 ,Kyle Jameson ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
348 ,Daryl Janmaat ,Defender,23 ,2 ,37 ,46 ,1 ,0 ,5 ,33 ,53 ,26 ,0 ,114 ,86 ,82 ,10 ,27 ,17 ,0 ,0 ,0 ,768 ,33 ,2 ,68 ,0 ,0 ,54 ,3 ,0 ,14 ,1 ,3 ,1 ,1 ,1 ,1 ,,,,,,,,,,,,,,,
349 ,Vincent Janssen ,Forward,1 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
350 ,Adnan Januzaj ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
351 ,Carl Jenkinson ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
352 ,Jesé ,Forward,13 ,,,10 ,,,4 ,0 ,3 ,2 ,,,,,,,,,,1 ,146 ,11 ,0 ,13 ,,,,0 ,0 ,5 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,13 ,5 ,0 ,1 ,,,,,,,,
353 ,Jesús Gámez ,Defender,2 ,1 ,0 ,4 ,1 ,0 ,0 ,2 ,5 ,3 ,0 ,6 ,7 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,45 ,23 ,0 ,5 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
354 ,João Mário ,Midfielder,13 ,,,14 ,1 ,,4 ,8 ,3 ,2 ,,76 ,58 ,81 ,17 ,7 ,27 ,,0 ,1 ,442 ,34 ,1 ,50 ,0 ,5 ,10 ,0 ,0 ,14 ,0 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,16 ,4 ,0 ,1 ,,,,,,,,
355 ,Joel Pereira ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
356 ,Darnell Johnson ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
357 ,Sam Johnstone ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
358 ,Jonathan Dinzeyi ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
359 ,Jonathan Williams ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
360 ,Curtis Jones ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
361 ,Jordan Williams ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
362 ,Jordi Amat ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
363 ,José Fonte ,Defender,8 ,3 ,11 ,11 ,1 ,0 ,2 ,14 ,36 ,25 ,0 ,32 ,38 ,30 ,1 ,21 ,19 ,0 ,0 ,1 ,347 ,43 ,1 ,3 ,1 ,0 ,30 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
364 ,Joselu ,Forward,30 ,,,22 ,,,8 ,11 ,35 ,24 ,,,,,,,,,,1 ,593 ,20 ,1 ,6 ,,,,2 ,0 ,30 ,3 ,4 ,0 ,3 ,1 ,1 ,0 ,0 ,0 ,47 ,17 ,0 ,8 ,,,,,,,,
365 ,Josh Dasilva ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
366 ,Christian Kabasele ,Defender,28 ,6 ,43 ,42 ,1 ,1 ,0 ,34 ,173 ,99 ,2 ,98 ,164 ,93 ,3 ,103 ,46 ,1 ,0 ,0 ,903 ,32 ,0 ,1 ,0 ,0 ,64 ,5 ,0 ,31 ,0 ,2 ,2 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
367 ,Younes Kaboul ,Defender,2 ,0 ,3 ,3 ,1 ,0 ,0 ,2 ,15 ,10 ,0 ,7 ,11 ,5 ,0 ,8 ,3 ,0 ,0 ,0 ,76 ,38 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
368 ,Elias Kachunga ,Forward,19 ,,,30 ,,,3 ,2 ,7 ,3 ,,,,,,,,,,1 ,339 ,18 ,0 ,24 ,,,,1 ,0 ,20 ,5 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,12 ,5 ,0 ,1 ,,,,,,,,
369 ,Sullay Kaikai ,Midfielder,1 ,,,1 ,0 ,,0 ,0 ,1 ,0 ,,2 ,3 ,1 ,2 ,0 ,1 ,,0 ,0 ,6 ,6 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
370 ,Tomas Kalas ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
371 ,Harry Kane ,Forward,37 ,,,17 ,,,48 ,5 ,19 ,14 ,,,,,,,,,,2 ,657 ,18 ,5 ,20 ,,,,5 ,0 ,34 ,42 ,30 ,6 ,13 ,10 ,6 ,1 ,2 ,0 ,184 ,76 ,0 ,18 ,,,,,,,,
372 ,N'Golo Kanté ,Midfielder,34 ,,,113 ,1 ,,14 ,85 ,26 ,10 ,,312 ,191 ,179 ,47 ,17 ,32 ,,0 ,1 ,2150 ,63 ,4 ,13 ,0 ,9 ,89 ,3 ,0 ,41 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,25 ,5 ,0 ,0 ,,,,,,,,
373 ,Bartosz Kapustka ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
374 ,Loris Karius ,Goalkeeper,19 ,10 ,14 ,,,,,,,,,,,,,,,0 ,0 ,0 ,521 ,27 ,,,,,77 ,1 ,0 ,2 ,,0 ,,,,,,,,,,,,31 ,1 ,11 ,9 ,3 ,13 ,106 ,103 
375 ,Orestis Karnezis ,Goalkeeper,15 ,4 ,24 ,,,,,,,,,,,,,,,0 ,2 ,0 ,373 ,25 ,,,,,131 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,34 ,0 ,4 ,7 ,0 ,5 ,31 ,81 
376 ,Beram Kayal ,Midfielder,19 ,,,18 ,1 ,,1 ,12 ,8 ,2 ,,54 ,46 ,54 ,5 ,8 ,8 ,,0 ,0 ,227 ,12 ,1 ,5 ,0 ,0 ,8 ,2 ,0 ,15 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,1 ,0 ,0 ,,,,,,,,
377 ,Olarenwaju Kayode ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
378 ,Michael Keane ,Defender,30 ,7 ,46 ,33 ,1 ,0 ,2 ,53 ,206 ,146 ,0 ,138 ,178 ,133 ,7 ,129 ,87 ,0 ,0 ,1 ,1157 ,39 ,2 ,4 ,0 ,0 ,96 ,3 ,0 ,21 ,4 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
379 ,Martin Kelly ,Defender,15 ,3 ,21 ,19 ,1 ,1 ,2 ,9 ,63 ,34 ,1 ,43 ,52 ,58 ,2 ,27 ,36 ,1 ,1 ,0 ,343 ,23 ,0 ,6 ,0 ,0 ,27 ,1 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
380 ,Daniel Kemp ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
381 ,Kenedy ,Forward,13 ,,,31 ,,,11 ,14 ,9 ,5 ,,,,,,,,,,2 ,351 ,27 ,2 ,38 ,,,,1 ,0 ,15 ,0 ,2 ,0 ,0 ,2 ,3 ,0 ,0 ,0 ,23 ,5 ,0 ,1 ,,,,,,,,
382 ,Jonjoe Kenny ,Defender,19 ,5 ,31 ,41 ,1 ,0 ,1 ,28 ,73 ,41 ,0 ,85 ,89 ,75 ,6 ,38 ,31 ,0 ,0 ,1 ,587 ,31 ,2 ,46 ,0 ,0 ,49 ,2 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
383 ,Ryan Kent ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
384 ,Ki Sung-Yueng ,Midfielder,25 ,,,25 ,1 ,,6 ,32 ,20 ,5 ,,95 ,54 ,57 ,7 ,5 ,21 ,,0 ,2 ,836 ,33 ,2 ,62 ,0 ,1 ,63 ,2 ,0 ,10 ,1 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,20 ,6 ,0 ,1 ,,,,,,,,
385 ,Kiko Femenía ,Defender,23 ,3 ,34 ,36 ,1 ,0 ,2 ,34 ,30 ,14 ,0 ,108 ,92 ,53 ,25 ,10 ,16 ,0 ,0 ,1 ,794 ,35 ,3 ,60 ,0 ,1 ,28 ,2 ,0 ,7 ,2 ,1 ,0 ,1 ,0 ,0 ,,,,,,,,,,,,,,,
386 ,Joshua King ,Forward,33 ,,,36 ,,,15 ,4 ,14 ,9 ,,,,,,,,,,3 ,689 ,21 ,8 ,34 ,,,,3 ,0 ,45 ,4 ,8 ,0 ,6 ,2 ,1 ,0 ,2 ,0 ,51 ,21 ,0 ,1 ,,,,,,,,
387 ,Stephen Kingsley ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
388 ,Nya Kirby ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
389 ,Davy Klaassen ,Midfielder,7 ,,,3 ,0 ,,0 ,1 ,1 ,0 ,,10 ,7 ,13 ,0 ,3 ,3 ,,0 ,0 ,99 ,14 ,0 ,3 ,0 ,0 ,3 ,0 ,0 ,5 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,1 ,0 ,,,,,,,,
390 ,Ragnar Klavan ,Defender,19 ,8 ,15 ,14 ,1 ,0 ,0 ,15 ,82 ,38 ,0 ,96 ,67 ,55 ,4 ,39 ,40 ,0 ,0 ,0 ,1198 ,63 ,0 ,1 ,0 ,1 ,52 ,0 ,0 ,7 ,0 ,1 ,1 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
391 ,Josh Knight ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
392 ,Anthony Knockaert ,Midfielder,33 ,,,39 ,1 ,,13 ,23 ,13 ,6 ,,171 ,139 ,140 ,62 ,16 ,19 ,,0 ,1 ,984 ,30 ,3 ,98 ,0 ,4 ,43 ,4 ,1 ,22 ,8 ,3 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,46 ,12 ,0 ,4 ,,,,,,,,
393 ,Aleksandar Kolarov ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
394 ,Sead Kolasinac ,Defender,27 ,9 ,30 ,49 ,1 ,0 ,7 ,26 ,53 ,27 ,0 ,134 ,118 ,107 ,12 ,47 ,32 ,0 ,0 ,4 ,1268 ,47 ,6 ,42 ,0 ,0 ,25 ,3 ,0 ,32 ,1 ,2 ,0 ,0 ,2 ,1 ,,,,,,,,,,,,,,,
395 ,Vincent Kompany ,Defender,17 ,6 ,12 ,20 ,1 ,1 ,2 ,16 ,71 ,39 ,0 ,91 ,66 ,38 ,3 ,42 ,12 ,0 ,0 ,1 ,1429 ,84 ,1 ,0 ,0 ,1 ,84 ,6 ,0 ,18 ,0 ,1 ,1 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
396 ,Terence Kongolo ,Defender,13 ,2 ,14 ,33 ,1 ,0 ,0 ,32 ,64 ,31 ,0 ,50 ,77 ,34 ,7 ,28 ,13 ,0 ,0 ,0 ,311 ,24 ,0 ,10 ,0 ,0 ,12 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
397 ,Laurent Koscielny ,Defender,25 ,8 ,32 ,43 ,0 ,0 ,2 ,54 ,134 ,79 ,0 ,160 ,148 ,92 ,2 ,80 ,61 ,0 ,1 ,0 ,1745 ,70 ,0 ,5 ,0 ,2 ,111 ,4 ,0 ,14 ,2 ,2 ,1 ,1 ,0 ,1 ,,,,,,,,,,,,,,,
